"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20222","11215860","구의2동","CS100004","양식음식점","6","6","17","1","0","0","0"
"20222","11215860","구의2동","CS100005","제과점","17","19","0","0","0","0","2"
"20222","11215860","구의2동","CS100006","패스트푸드점","7","13","8","1","0","0","6"
"20222","11215860","구의2동","CS100007","치킨전문점","4","17","6","1","6","1","13"
"20222","11215860","구의2동","CS100008","분식전문점","26","35","0","0","0","0","9"
"20222","11215860","구의2동","CS100009","호프-간이주점","27","29","0","0","3","1","2"
"20222","11215860","구의2동","CS100010","커피-음료","44","53","6","3","8","4","9"
"20222","11215860","구의2동","CS200001","일반교습학원","37","40","3","1","0","0","3"
"20222","11215860","구의2동","CS200002","외국어학원","8","8","0","0","0","0","0"
"20222","11215860","구의2동","CS200003","예술학원","29","30","7","2","0","0","1"
"20222","11215860","구의2동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS200005","스포츠 강습","15","15","13","2","0","0","0"
"20222","11215860","구의2동","CS200006","일반의원","13","13","0","0","0","0","0"
"20222","11215860","구의2동","CS200007","치과의원","11","11","9","1","9","1","0"
"20222","11215860","구의2동","CS200008","한의원","10","10","10","1","10","1","0"
"20222","11215860","구의2동","CS200009","동물병원","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS200016","당구장","4","4","0","0","0","0","0"
"20222","11215860","구의2동","CS200017","골프연습장","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS200019","PC방","2","3","0","0","0","0","1"
"20222","11215860","구의2동","CS200022","복권방","4","4","0","0","0","0","0"
"20222","11215860","구의2동","CS200023","통신기기수리","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS200024","스포츠클럽","7","7","43","3","0","0","0"
"20222","11215860","구의2동","CS200025","자동차수리","6","7","0","0","0","0","1"
"20222","11215860","구의2동","CS200026","자동차미용","3","3","0","0","0","0","0"
"20222","11215860","구의2동","CS200027","모터사이클수리","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS200028","미용실","46","51","0","0","0","0","5"
"20222","11215860","구의2동","CS200029","네일숍","14","14","0","0","0","0","0"
"20222","11215860","구의2동","CS200030","피부관리실","7","7","14","1","0","0","0"
"20222","11215860","구의2동","CS200031","세탁소","12","12","0","0","0","0","0"
"20222","11215860","구의2동","CS200032","가전제품수리","12","12","0","0","0","0","0"
"20222","11215860","구의2동","CS200033","부동산중개업","72","72","0","0","4","3","0"
"20222","11215860","구의2동","CS200034","여관","7","7","0","0","0","0","0"
"20222","11215860","구의2동","CS200035","게스트하우스","2","2","50","1","0","0","0"
"20222","11215860","구의2동","CS200037","노래방","12","12","8","1","17","2","0"
"20222","11215860","구의2동","CS200038","독서실","4","5","0","0","0","0","1"
"20222","11215860","구의2동","CS200041","사진관","13","13","0","0","0","0","0"
"20222","11215860","구의2동","CS200042","통번역서비스","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS200043","건축물청소","10","10","10","1","0","0","0"
"20222","11215860","구의2동","CS200044","여행사","3","3","0","0","0","0","0"
"20222","11215860","구의2동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS200046","의류임대","3","3","0","0","0","0","0"
"20222","11215860","구의2동","CS200047","가정용품임대","3","3","0","0","0","0","0"
"20222","11215860","구의2동","CS300001","슈퍼마켓","22","30","3","1","3","1","8"
"20222","11215860","구의2동","CS300002","편의점","4","16","0","0","0","0","12"
"20222","11215860","구의2동","CS300003","컴퓨터및주변장치판매","4","4","0","0","0","0","0"
"20222","11215860","구의2동","CS300004","핸드폰","17","17","0","0","0","0","0"
"20222","11215860","구의2동","CS300005","주류도매","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS300006","미곡판매","6","6","0","0","0","0","0"
"20222","11215860","구의2동","CS300007","육류판매","16","16","6","1","0","0","0"
"20222","11215860","구의2동","CS300008","수산물판매","8","8","0","0","0","0","0"
"20222","11215860","구의2동","CS300009","청과상","10","10","10","1","10","1","0"
"20222","11215860","구의2동","CS300010","반찬가게","11","12","0","0","8","1","1"
"20222","11215860","구의2동","CS300011","일반의류","47","47","2","1","0","0","0"
"20222","11215860","구의2동","CS300013","유아의류","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS300014","신발","3","3","0","0","0","0","0"
"20222","11215860","구의2동","CS300015","가방","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS300016","안경","3","6","0","0","0","0","3"
"20222","11215860","구의2동","CS300017","시계및귀금속","5","5","0","0","0","0","0"
"20222","11215860","구의2동","CS300018","의약품","17","19","5","1","0","0","2"
"20222","11215860","구의2동","CS300019","의료기기","2","2","50","1","0","0","0"
"20222","11215860","구의2동","CS300020","서적","10","10","0","0","0","0","0"
"20222","11215860","구의2동","CS300021","문구","5","6","0","0","0","0","1"
"20222","11215860","구의2동","CS300022","화장품","17","17","6","1","12","2","0"
"20222","11215860","구의2동","CS300023","미용재료","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS300024","운동/경기용품","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS300026","완구","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS300027","섬유제품","2","2","0","0","0","0","0"
"20222","11215860","구의2동","CS300028","화초","14","14","7","1","0","0","0"
"20222","11215860","구의2동","CS300029","애완동물","5","5","0","0","0","0","0"
"20222","11215860","구의2동","CS300031","가구","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS300032","가전제품","4","4","0","0","25","1","0"
"20222","11215860","구의2동","CS300033","철물점","6","6","0","0","0","0","0"
"20222","11215860","구의2동","CS300035","인테리어","10","10","0","0","0","0","0"
"20222","11215860","구의2동","CS300036","조명용품","14","14","0","0","0","0","0"
"20222","11215860","구의2동","CS300038","자동차부품","7","7","0","0","0","0","0"
"20222","11215860","구의2동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"20222","11215860","구의2동","CS300042","주유소","3","3","0","0","0","0","0"
"20222","11215860","구의2동","CS300043","전자상거래업","49","49","0","0","4","2","0"
"20222","11215870","구의3동","CS100001","한식음식점","130","164","4","6","3","5","34"
"20222","11215870","구의3동","CS100002","중식음식점","12","14","0","0","0","0","2"
"20222","11215870","구의3동","CS100003","일식음식점","21","26","0","0","0","0","5"
"20222","11215870","구의3동","CS100004","양식음식점","16","18","6","1","0","0","2"
"20222","11215870","구의3동","CS100005","제과점","21","29","0","0","0","0","8"
"20222","11215870","구의3동","CS100006","패스트푸드점","12","31","7","2","3","1","19"
"20222","11215870","구의3동","CS100007","치킨전문점","4","17","0","0","0","0","13"
"20222","11215870","구의3동","CS100008","분식전문점","18","26","0","0","0","0","8"
"20222","11215870","구의3동","CS100009","호프-간이주점","30","36","3","1","3","1","6"
"20222","11215870","구의3동","CS100010","커피-음료","54","84","4","3","6","5","30"
"20222","11215870","구의3동","CS200001","일반교습학원","123","141","6","8","0","0","18"
"20222","11215870","구의3동","CS200002","외국어학원","9","11","0","0","0","0","2"
"20222","11215870","구의3동","CS200003","예술학원","35","38","0","0","0","0","3"
"20222","11215870","구의3동","CS200004","컴퓨터학원","2","2","0","0","0","0","0"
"20222","11215870","구의3동","CS200005","스포츠 강습","36","38","0","0","0","0","2"
"20222","11215870","구의3동","CS200006","일반의원","33","33","0","0","0","0","0"
"20222","11215870","구의3동","CS200007","치과의원","15","15","0","0","0","0","0"
"20222","11215870","구의3동","CS200008","한의원","10","10","0","0","0","0","0"
"20222","11215870","구의3동","CS200009","동물병원","2","2","0","0","0","0","0"
"20222","11215870","구의3동","CS200010","변호사사무소","3","3","0","0","0","0","0"
"20222","11215870","구의3동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS200012","법무사사무소","4","4","0","0","0","0","0"
"20222","11215870","구의3동","CS200013","기타법무서비스","5","5","20","1","0","0","0"
"20222","11215870","구의3동","CS200014","회계사사무소","3","3","0","0","0","0","0"
"20222","11215870","구의3동","CS200015","세무사사무소","14","14","7","1","7","1","0"
"20222","11215870","구의3동","CS200016","당구장","10","10","10","1","0","0","0"
"20222","11215870","구의3동","CS200017","골프연습장","13","13","0","0","0","0","0"
"20222","11215870","구의3동","CS200018","볼링장","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS200019","PC방","10","11","0","0","0","0","1"
"20222","11215870","구의3동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS200021","기타오락장","5","5","0","0","0","0","0"
"20222","11215870","구의3동","CS200022","복권방","5","5","20","1","0","0","0"
"20222","11215870","구의3동","CS200023","통신기기수리","7","7","0","0","0","0","0"
"20222","11215870","구의3동","CS200024","스포츠클럽","24","24","4","1","0","0","0"
"20222","11215870","구의3동","CS200025","자동차수리","7","9","0","0","0","0","2"
"20222","11215870","구의3동","CS200026","자동차미용","7","7","0","0","0","0","0"
"20222","11215870","구의3동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS200028","미용실","62","70","3","2","7","5","8"
"20222","11215870","구의3동","CS200029","네일숍","18","18","0","0","0","0","0"
"20222","11215870","구의3동","CS200030","피부관리실","20","21","5","1","0","0","1"
"20222","11215870","구의3동","CS200031","세탁소","11","18","0","0","0","0","7"
"20222","11215870","구의3동","CS200032","가전제품수리","10","10","0","0","0","0","0"
"20222","11215870","구의3동","CS200033","부동산중개업","121","121","4","5","1","1","0"
"20222","11215870","구의3동","CS200034","여관","3","3","0","0","0","0","0"
"20222","11215870","구의3동","CS200037","노래방","19","19","0","0","0","0","0"
"20222","11215870","구의3동","CS200038","독서실","12","20","0","0","5","1","8"
"20222","11215870","구의3동","CS200039","DVD방","2","2","0","0","0","0","0"
"20222","11215870","구의3동","CS200040","녹음실","4","4","0","0","0","0","0"
"20222","11215870","구의3동","CS200041","사진관","17","17","6","1","0","0","0"
"20222","11215870","구의3동","CS200042","통번역서비스","6","6","0","0","0","0","0"
"20222","11215870","구의3동","CS200043","건축물청소","17","18","0","0","0","0","1"
"20222","11215870","구의3동","CS200044","여행사","17","17","0","0","0","0","0"
"20222","11215870","구의3동","CS200045","비디오/서적임대","0","1","0","0","0","0","1"
"20222","11215870","구의3동","CS200046","의류임대","2","2","0","0","0","0","0"
"20222","11215870","구의3동","CS200047","가정용품임대","5","5","0","0","0","0","0"
"20222","11215870","구의3동","CS300001","슈퍼마켓","26","34","0","0","0","0","8"
"20222","11215870","구의3동","CS300002","편의점","7","30","3","1","0","0","23"
"20222","11215870","구의3동","CS300003","컴퓨터및주변장치판매","242","242","0","0","0","0","0"
"20222","11215870","구의3동","CS300004","핸드폰","325","326","2","6","0","1","1"
"20222","11215870","구의3동","CS300005","주류도매","3","3","0","0","0","0","0"
"20222","11215870","구의3동","CS300006","미곡판매","3","3","0","0","0","0","0"
"20222","11215870","구의3동","CS300007","육류판매","7","7","14","1","0","0","0"
"20222","11215870","구의3동","CS300008","수산물판매","11","11","0","0","0","0","0"
"20222","11215870","구의3동","CS300009","청과상","10","10","0","0","0","0","0"
"20222","11215870","구의3동","CS300010","반찬가게","32","32","3","1","0","0","0"
"20222","11215870","구의3동","CS300011","일반의류","142","142","3","4","1","2","0"
"20222","11215870","구의3동","CS300013","유아의류","4","4","0","0","0","0","0"
"20222","11215870","구의3동","CS300014","신발","25","25","0","0","0","0","0"
"20222","11215870","구의3동","CS300015","가방","22","22","0","0","0","0","0"
"20222","11215870","구의3동","CS300016","안경","7","10","0","0","0","0","3"
"20222","11215870","구의3동","CS300017","시계및귀금속","19","19","5","1","5","1","0"
"20222","11215870","구의3동","CS300018","의약품","19","22","0","0","5","1","3"
"20222","11215870","구의3동","CS300019","의료기기","14","14","0","0","0","0","0"
"20222","11215870","구의3동","CS300020","서적","10","11","0","0","0","0","1"
"20222","11215870","구의3동","CS300021","문구","12","13","0","0","8","1","1"
"20222","11215870","구의3동","CS300022","화장품","61","69","0","0","0","0","8"
"20222","11215870","구의3동","CS300023","미용재료","2","2","0","0","0","0","0"
"20222","11215870","구의3동","CS300024","운동/경기용품","13","13","0","0","0","0","0"
"20222","11215870","구의3동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20222","11215870","구의3동","CS300026","완구","19","19","0","0","0","0","0"
"20222","11215870","구의3동","CS300027","섬유제품","13","13","0","0","0","0","0"
"20222","11215870","구의3동","CS300028","화초","9","10","0","0","0","0","1"
"20222","11215870","구의3동","CS300029","애완동물","4","4","0","0","0","0","0"
"20222","11215870","구의3동","CS300031","가구","32","32","0","0","0","0","0"
"20222","11215870","구의3동","CS300032","가전제품","101","101","0","0","0","0","0"
"20222","11215870","구의3동","CS300033","철물점","5","5","0","0","0","0","0"
"20222","11215870","구의3동","CS300034","악기","7","7","0","0","0","0","0"
"20222","11215870","구의3동","CS300035","인테리어","4","4","0","0","0","0","0"
"20222","11215870","구의3동","CS300036","조명용품","24","24","0","0","0","0","0"
"20222","11215870","구의3동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS300038","자동차부품","12","12","0","0","0","0","0"
"20222","11215870","구의3동","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS300040","재생용품 판매점","6","6","0","0","0","0","0"
"20222","11215870","구의3동","CS300041","예술품","1","1","0","0","0","0","0"
"20222","11215870","구의3동","CS300042","주유소","3","3","0","0","0","0","0"
"20222","11215870","구의3동","CS300043","전자상거래업","57","57","2","1","5","3","0"
"20222","11230536","용신동","CS100001","한식음식점","327","355","1","3","2","6","28"
"20222","11230536","용신동","CS100002","중식음식점","25","25","4","1","8","2","0"
"20222","11230536","용신동","CS100003","일식음식점","14","21","5","1","0","0","7"
"20222","11230536","용신동","CS100004","양식음식점","20","21","0","0","0","0","1"
"20222","11230536","용신동","CS100005","제과점","8","16","0","0","0","0","8"
"20222","11230536","용신동","CS100006","패스트푸드점","7","16","6","1","13","2","9"
"20222","11230536","용신동","CS100007","치킨전문점","7","24","4","1","8","2","17"
"20222","11230536","용신동","CS100008","분식전문점","36","51","0","0","2","1","15"
"20222","11230536","용신동","CS100009","호프-간이주점","54","55","2","1","0","0","1"
"20222","11230536","용신동","CS100010","커피-음료","81","107","4","4","2","2","26"
"20222","11230536","용신동","CS200001","일반교습학원","26","28","0","0","0","0","2"
"20222","11230536","용신동","CS200002","외국어학원","3","3","0","0","0","0","0"
"20222","11230536","용신동","CS200003","예술학원","17","17","0","0","0","0","0"
"20222","11230536","용신동","CS200004","컴퓨터학원","3","3","0","0","0","0","0"
"20222","11230536","용신동","CS200005","스포츠 강습","16","17","0","0","0","0","1"
"20222","11230536","용신동","CS200006","일반의원","26","26","0","0","0","0","0"
"20222","11230536","용신동","CS200007","치과의원","17","17","0","0","0","0","0"
"20222","11230536","용신동","CS200008","한의원","11","11","0","0","0","0","0"
"20222","11230536","용신동","CS200009","동물병원","4","4","0","0","0","0","0"
"20222","11230536","용신동","CS200010","변호사사무소","3","3","0","0","0","0","0"
"20222","11230536","용신동","CS200011","변리사사무소","1","1","0","0","0","0","0"
"20222","11230536","용신동","CS200012","법무사사무소","9","9","11","1","0","0","0"
"20222","11230536","용신동","CS200013","기타법무서비스","5","5","0","0","0","0","0"
"20222","11230536","용신동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20222","11230536","용신동","CS200015","세무사사무소","43","43","0","0","0","0","0"
"20222","11230536","용신동","CS200016","당구장","21","21","5","1","5","1","0"
"20222","11230536","용신동","CS200017","골프연습장","7","7","0","0","0","0","0"
"20222","11230536","용신동","CS200019","PC방","4","4","0","0","0","0","0"
"20222","11230536","용신동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20222","11230536","용신동","CS200022","복권방","12","12","0","0","0","0","0"
"20222","11230536","용신동","CS200024","스포츠클럽","12","13","8","1","0","0","1"
"20222","11230536","용신동","CS200025","자동차수리","24","28","0","0","4","1","4"
"20222","11230536","용신동","CS200026","자동차미용","5","5","0","0","0","0","0"
"20222","11230536","용신동","CS200027","모터사이클수리","6","6","17","1","0","0","0"
"20222","11230536","용신동","CS200028","미용실","54","58","3","2","0","0","4"
"20222","11230536","용신동","CS200029","네일숍","14","14","0","0","0","0","0"
"20222","11230536","용신동","CS200030","피부관리실","14","14","14","2","0","0","0"
"20222","11230536","용신동","CS200031","세탁소","22","27","0","0","0","0","5"
"20222","11230536","용신동","CS200032","가전제품수리","16","16","0","0","0","0","0"
"20222","11230536","용신동","CS200033","부동산중개업","208","209","3","7","1","1","1"
"20222","11230536","용신동","CS200034","여관","29","29","0","0","0","0","0"
"20222","11230536","용신동","CS200035","게스트하우스","7","7","0","0","0","0","0"
"20222","11230536","용신동","CS200036","고시원","1","1","0","0","0","0","0"
"20222","11230536","용신동","CS200037","노래방","26","26","0","0","0","0","0"
"20222","11230536","용신동","CS200038","독서실","3","3","0","0","0","0","0"
"20222","11230536","용신동","CS200041","사진관","25","25","8","2","0","0","0"
"20222","11230536","용신동","CS200042","통번역서비스","4","4","0","0","0","0","0"
"20222","11230536","용신동","CS200043","건축물청소","19","19","11","2","0","0","0"
"20222","11230536","용신동","CS200044","여행사","30","31","0","0","0","0","1"
"20222","11230536","용신동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20222","11230536","용신동","CS200046","의류임대","2","2","0","0","0","0","0"
"20222","11230536","용신동","CS200047","가정용품임대","7","7","0","0","0","0","0"
"20222","11230536","용신동","CS300001","슈퍼마켓","58","71","3","2","0","0","13"
"20222","11230536","용신동","CS300002","편의점","10","47","6","3","2","1","37"
"20222","11230536","용신동","CS300003","컴퓨터및주변장치판매","24","24","0","0","0","0","0"
"20222","11230536","용신동","CS300004","핸드폰","29","29","0","0","0","0","0"
"20222","11230536","용신동","CS300005","주류도매","4","4","0","0","0","0","0"
"20222","11230536","용신동","CS300006","미곡판매","11","11","0","0","18","2","0"
"20222","11230536","용신동","CS300007","육류판매","37","37","0","0","0","0","0"
"20222","11230536","용신동","CS300008","수산물판매","117","117","3","4","1","1","0"
"20222","11230536","용신동","CS300009","청과상","36","36","8","3","6","2","0"
"20222","11230536","용신동","CS300010","반찬가게","36","37","0","0","5","2","1"
"20222","11230536","용신동","CS300011","일반의류","249","249","0","1","0","1","0"
"20222","11230536","용신동","CS300013","유아의류","10","12","0","0","8","1","2"
"20222","11230536","용신동","CS300014","신발","12","12","0","0","8","1","0"
"20222","11230536","용신동","CS300015","가방","21","21","0","0","0","0","0"
"20222","11230536","용신동","CS300016","안경","4","7","0","0","0","0","3"
"20222","11230536","용신동","CS300017","시계및귀금속","12","12","0","0","0","0","0"
"20222","11230536","용신동","CS300018","의약품","71","71","1","1","1","1","0"
"20222","11230536","용신동","CS300019","의료기기","18","18","0","0","0","0","0"
"20222","11230536","용신동","CS300020","서적","18","19","0","0","0","0","1"
"20222","11230536","용신동","CS300021","문구","20","21","0","0","0","0","1"
"20222","11230536","용신동","CS300022","화장품","54","59","2","1","2","1","5"
"20222","11230536","용신동","CS300023","미용재료","24","24","4","1","4","1","0"
"20222","11230536","용신동","CS300024","운동/경기용품","15","15","0","0","0","0","0"
"20222","11230536","용신동","CS300025","자전거 및 기타운송장비","4","4","0","0","0","0","0"
"20222","11230536","용신동","CS300026","완구","4","4","0","0","0","0","0"
"20222","11230536","용신동","CS300027","섬유제품","18","18","0","0","6","1","0"
"20222","11230536","용신동","CS300028","화초","9","9","0","0","0","0","0"
"20222","11230536","용신동","CS300029","애완동물","9","9","11","1","0","0","0"
"20222","11230536","용신동","CS300030","중고가구","1","1","0","0","0","0","0"
"20222","11230536","용신동","CS300031","가구","14","14","0","0","0","0","0"
"20222","11230536","용신동","CS300032","가전제품","20","20","0","0","0","0","0"
"20222","11230536","용신동","CS300033","철물점","17","17","0","0","0","0","0"
"20222","11230536","용신동","CS300034","악기","1","1","0","0","0","0","0"
"20222","11230536","용신동","CS300035","인테리어","23","23","0","0","4","1","0"
"20222","11230536","용신동","CS300036","조명용품","34","34","3","1","3","1","0"
"20222","11230536","용신동","CS300037","중고차판매","2","2","0","0","0","0","0"
"20222","11230536","용신동","CS300038","자동차부품","10","10","0","0","0","0","0"
"20222","11230536","용신동","CS300039","모터사이클및부품","7","7","0","0","0","0","0"
"20222","11230536","용신동","CS300040","재생용품 판매점","19","19","0","0","0","0","0"
"20222","11230536","용신동","CS300041","예술품","34","34","0","0","0","0","0"
"20222","11230536","용신동","CS300042","주유소","3","3","0","0","0","0","0"
"20222","11230536","용신동","CS300043","전자상거래업","161","161","4","7","1","1","0"
"20222","11230545","제기동","CS100001","한식음식점","262","275","4","10","1","3","13"
"20222","11230545","제기동","CS100002","중식음식점","27","27","15","4","11","3","0"
"20222","11230545","제기동","CS100003","일식음식점","9","11","9","1","0","0","2"
"20222","11230545","제기동","CS100004","양식음식점","13","13","8","1","8","1","0"
"20222","11230545","제기동","CS100005","제과점","17","19","0","0","0","0","2"
"20222","11230545","제기동","CS100006","패스트푸드점","13","18","6","1","0","0","5"
"20222","11230545","제기동","CS100007","치킨전문점","18","27","0","0","0","0","9"
"20222","11230545","제기동","CS100008","분식전문점","30","32","3","1","0","0","2"
"20222","11230545","제기동","CS100009","호프-간이주점","61","64","2","1","3","2","3"
"20222","11230545","제기동","CS100010","커피-음료","72","76","7","5","1","1","4"
"20222","11230545","제기동","CS200001","일반교습학원","35","39","8","3","3","1","4"
"20222","11230545","제기동","CS200002","외국어학원","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200003","예술학원","23","23","0","0","0","0","0"
"20222","11230545","제기동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20222","11230545","제기동","CS200005","스포츠 강습","10","10","0","0","0","0","0"
"20222","11230545","제기동","CS200006","일반의원","12","12","0","0","0","0","0"
"20222","11230545","제기동","CS200007","치과의원","12","12","8","1","8","1","0"
"20222","11230545","제기동","CS200008","한의원","68","68","2","1","3","2","0"
"20222","11230545","제기동","CS200010","변호사사무소","1","1","0","0","0","0","0"
"20222","11230545","제기동","CS200011","변리사사무소","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200012","법무사사무소","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20222","11230545","제기동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200015","세무사사무소","9","9","0","0","0","0","0"
"20222","11230545","제기동","CS200016","당구장","7","7","0","0","0","0","0"
"20222","11230545","제기동","CS200017","골프연습장","2","2","50","1","0","0","0"
"20222","11230545","제기동","CS200019","PC방","5","5","0","0","0","0","0"
"20222","11230545","제기동","CS200020","전자게임장","2","2","0","0","50","1","0"
"20222","11230545","제기동","CS200022","복권방","8","8","0","0","0","0","0"
"20222","11230545","제기동","CS200024","스포츠클럽","5","5","0","0","0","0","0"
"20222","11230545","제기동","CS200025","자동차수리","16","16","13","2","6","1","0"
"20222","11230545","제기동","CS200026","자동차미용","6","6","17","1","0","0","0"
"20222","11230545","제기동","CS200027","모터사이클수리","8","8","13","1","0","0","0"
"20222","11230545","제기동","CS200028","미용실","44","46","0","0","0","0","2"
"20222","11230545","제기동","CS200029","네일숍","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS200030","피부관리실","7","7","0","0","0","0","0"
"20222","11230545","제기동","CS200031","세탁소","13","14","7","1","0","0","1"
"20222","11230545","제기동","CS200032","가전제품수리","11","12","0","0","0","0","1"
"20222","11230545","제기동","CS200033","부동산중개업","87","87","1","1","2","2","0"
"20222","11230545","제기동","CS200034","여관","29","29","0","0","3","1","0"
"20222","11230545","제기동","CS200035","게스트하우스","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200036","고시원","4","4","0","0","0","0","0"
"20222","11230545","제기동","CS200037","노래방","7","7","0","0","0","0","0"
"20222","11230545","제기동","CS200038","독서실","1","2","0","0","0","0","1"
"20222","11230545","제기동","CS200040","녹음실","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200041","사진관","5","5","0","0","0","0","0"
"20222","11230545","제기동","CS200042","통번역서비스","5","5","20","1","0","0","0"
"20222","11230545","제기동","CS200043","건축물청소","14","14","7","1","0","0","0"
"20222","11230545","제기동","CS200044","여행사","6","6","0","0","0","0","0"
"20222","11230545","제기동","CS200046","의류임대","2","2","0","0","0","0","0"
"20222","11230545","제기동","CS200047","가정용품임대","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS300001","슈퍼마켓","72","80","0","0","1","1","8"
"20222","11230545","제기동","CS300002","편의점","3","25","0","0","0","0","22"
"20222","11230545","제기동","CS300003","컴퓨터및주변장치판매","12","12","0","0","0","0","0"
"20222","11230545","제기동","CS300004","핸드폰","14","14","7","1","7","1","0"
"20222","11230545","제기동","CS300005","주류도매","6","6","0","0","0","0","0"
"20222","11230545","제기동","CS300006","미곡판매","69","69","0","0","0","0","0"
"20222","11230545","제기동","CS300007","육류판매","89","89","2","2","1","1","0"
"20222","11230545","제기동","CS300008","수산물판매","141","141","1","2","1","1","0"
"20222","11230545","제기동","CS300009","청과상","744","744","1","10","1","6","0"
"20222","11230545","제기동","CS300010","반찬가게","234","235","0","1","2","4","1"
"20222","11230545","제기동","CS300011","일반의류","62","62","2","1","0","0","0"
"20222","11230545","제기동","CS300014","신발","9","9","0","0","0","0","0"
"20222","11230545","제기동","CS300015","가방","12","12","0","0","0","0","0"
"20222","11230545","제기동","CS300016","안경","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS300017","시계및귀금속","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS300018","의약품","169","169","1","2","2","4","0"
"20222","11230545","제기동","CS300019","의료기기","20","20","5","1","0","0","0"
"20222","11230545","제기동","CS300020","서적","6","6","0","0","0","0","0"
"20222","11230545","제기동","CS300021","문구","16","16","0","0","0","0","0"
"20222","11230545","제기동","CS300022","화장품","31","31","3","1","7","2","0"
"20222","11230545","제기동","CS300023","미용재료","206","206","0","0","0","0","0"
"20222","11230545","제기동","CS300024","운동/경기용품","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS300025","자전거 및 기타운송장비","4","4","0","0","0","0","0"
"20222","11230545","제기동","CS300027","섬유제품","9","9","0","0","0","0","0"
"20222","11230545","제기동","CS300028","화초","10","10","0","0","0","0","0"
"20222","11230545","제기동","CS300029","애완동물","8","8","0","0","0","0","0"
"20222","11230545","제기동","CS300031","가구","9","9","11","1","0","0","0"
"20222","11230545","제기동","CS300032","가전제품","6","6","0","0","0","0","0"
"20222","11230545","제기동","CS300033","철물점","10","10","0","0","0","0","0"
"20222","11230545","제기동","CS300035","인테리어","29","29","0","0","0","0","0"
"20222","11230545","제기동","CS300036","조명용품","22","22","5","1","0","0","0"
"20222","11230545","제기동","CS300038","자동차부품","9","9","0","0","0","0","0"
"20222","11230545","제기동","CS300039","모터사이클및부품","5","5","0","0","0","0","0"
"20222","11230545","제기동","CS300040","재생용품 판매점","8","8","0","0","0","0","0"
"20222","11230545","제기동","CS300041","예술품","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS300042","주유소","3","3","0","0","0","0","0"
"20222","11230545","제기동","CS300043","전자상거래업","70","70","3","2","9","6","0"
"20222","11230560","전농1동","CS100001","한식음식점","191","221","3","7","1","3","30"
"20222","11230560","전농1동","CS100002","중식음식점","13","14","0","0","0","0","1"
"20222","11230560","전농1동","CS100003","일식음식점","9","13","0","0","0","0","4"
"20222","11230560","전농1동","CS100004","양식음식점","14","22","9","2","0","0","8"
